id,CustomerNumber,item_id,description,quantity_used,delivery_frequency,delivery_day,billing_type,billing_frequency,customer_price,unit_price,billing_percentage,auto_soil_count,last_delivery_date
2131,295194,87399023,MOP-WET-TUBE-MF-BL-L,4,Weekly,1,,Monthly,,,,,
2132,317516,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,1,,Monthly,,,,,
2133,317564,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,1,,Monthly,,,,,
2134,321459,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,1,,Monthly,,,,,
2135,278957,94030000,Hosp-Blkt-Flnhb-Sand,20,Weekly,1,,Monthly,,,,,
2136,299929,1500000,APRON-BIB-SPUN-WHITE,20,Weekly,2,,Monthly,,,,,
2137,296918,1640000,APRON-BIB-POLY-BLACK,20,Weekly,2,,Monthly,,,,,
2138,321728,7244000,Hyperbaric-Pat-Gown,10,Weekly,2,,Monthly,,,,,
2139,321728,7244234,Hyperbaric-Plw Slip,20,Weekly,2,,Monthly,,,,,
2140,321728,7246604,Hyperbaric-Twin Sht,55,Weekly,2,,Monthly,,,,,
2141,321728,7247090,Hyperbaric-Bath Blnk,20,Weekly,2,,Monthly,,,,,
2142,296918,11100000,GRILL-PAD,10,Weekly,2,,Monthly,,,,,
2143,295355,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,2,,Monthly,,,,,
2144,296918,11281619,TOWEL-BARMOP-BLSTR,120,Weekly,2,,Monthly,,,,,
2145,299929,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,2,,Monthly,,,,,
2146,232978,11601837,TOWEL-FACE,40,Weekly,2,,Monthly,,,,,
2147,283677,11601837,TOWEL-FACE,20,Weekly,2,,Monthly,,,,,
2148,296977,11601837,TOWEL-FACE,300,Weekly,2,,Monthly,,,,,
2149,299926,11601837,TOWEL-FACE,40,Weekly,2,,Monthly,,,,,
2150,312250,11601837,TOWEL-FACE,40,Weekly,2,,Monthly,,,,,
2151,319581,11601837,TOWEL-FACE,40,Weekly,2,,Monthly,,,,,
2152,296918,11720000,Towel-Kitchen,175,Weekly,2,,Monthly,,,,,
2153,245341,14200003,TWL-MICRO-YLW-15X16,20,Weekly,2,,Monthly,,,,,
2154,251567,14200003,TWL-MICRO-YLW-15X16,60,Weekly,2,,Monthly,,,,,
2155,262225,14200003,TWL-MICRO-YLW-15X16,20,Weekly,2,,Monthly,,,,,
2156,295355,14200003,TWL-MICRO-YLW-15X16,20,Weekly,2,,Monthly,,,,,
2157,296918,14200003,TWL-MICRO-YLW-15X16,20,Weekly,2,,Monthly,,,,,
2158,299928,14200003,TWL-MICRO-YLW-15X16,200,Weekly,2,,Monthly,,,,,
2159,299944,14200003,TWL-MICRO-YLW-15X16,50,Weekly,2,,Monthly,,,,,
2160,321728,14200003,TWL-MICRO-YLW-15X16,10,Weekly,2,,Monthly,,,,,
2161,245341,40304234,SLIP-P-42X36,50,Weekly,2,,Monthly,,,,,
2162,251567,40304234,SLIP-P-42X36,50,Weekly,2,,Monthly,,,,,
2163,262225,40304234,SLIP-P-42X36,50,Weekly,2,,Monthly,,,,,
2164,283677,40304234,SLIP-P-42X36,20,Weekly,2,,Monthly,,,,,
2165,245341,40766615,SHEET-SNGL-DC-66X115,30,Weekly,2,,Monthly,,,,,
2166,251567,40766615,SHEET-SNGL-DC-66X115,60,Weekly,2,,Monthly,,,,,
2167,262225,40766615,SHEET-SNGL-DC-66X115,30,Weekly,2,,Monthly,,,,,
2168,283677,40766615,SHEET-SNGL-DC-66X115,20,Weekly,2,,Monthly,,,,,
2169,319581,40766615,SHEET-SNGL-DC-66X115,20,Weekly,2,,Monthly,,,,,
2170,245341,41340000,Towel-Bath-Jumbo,60,Weekly,2,,Monthly,,,,,
2171,251567,41340000,Towel-Bath-Jumbo,60,Weekly,2,,Monthly,,,,,
2172,262225,41340000,Towel-Bath-Jumbo,20,Weekly,2,,Monthly,,,,,
2173,321728,41340000,Towel-Bath-Jumbo,5,Weekly,2,,Monthly,,,,,
2174,232978,41820000,WASH CLOTH,250,Weekly,2,,Monthly,,,,,
2175,245341,41820000,WASH CLOTH,50,Weekly,2,,Monthly,,,,,
2176,251567,41820000,WASH CLOTH,50,Weekly,2,,Monthly,,,,,
2177,262225,41820000,WASH CLOTH,150,Weekly,2,,Monthly,,,,,
2178,283677,41820000,WASH CLOTH,20,Weekly,2,,Monthly,,,,,
2179,321728,41820000,WASH CLOTH,15,Weekly,2,,Monthly,,,,,
2180,296979,42202754,BTH TWL-B/LINEA ROMA,120,Weekly,2,,Monthly,,,,,
2181,299926,42202754,BTH TWL-B/LINEA ROMA,40,Weekly,2,,Monthly,,,,,
2182,251567,44300000,LNDRY BG-BIO HAZ-YLW,15,Weekly,2,,Monthly,,,,,
2183,262225,44300000,LNDRY BG-BIO HAZ-YLW,15,Weekly,2,,Monthly,,,,,
2184,295355,44320000,LAUNDRY BAG-PVC-LG,1,Weekly,2,,Monthly,,,,,
2185,296978,56102020,NAPKIN-BLK SPUN POLY,500,Weekly,2,,Monthly,,,,,
2186,296978,56108585,Cl-Caravel-Blk-85x85,10,Weekly,2,,Monthly,,,,,
2187,296978,56432020,Napkin-Caravl-Maroon,100,Weekly,2,,Monthly,,,,,
2188,296978,56905212,Cl-Caravel-Wht-52120,10,Weekly,2,,Monthly,,,,,
2189,296978,56908585,CL-WHT-SPUN-85X85,20,Weekly,2,,Monthly,,,,,
2190,299928,70622400,Dust Mop-24 Untreate,4,Weekly,2,,Monthly,,,,,
2191,299944,70622400,Dust Mop-24 Untreate,2,Weekly,2,,Monthly,,,,,
2192,299928,70623600,Dust Mop-36 Untreate,4,Weekly,2,,Monthly,,,,,
2193,245341,70701800,"MICRO F MOP-18""",20,Weekly,2,,Monthly,,,,,
2194,262225,70701800,"MICRO F MOP-18""",20,Weekly,2,,Monthly,,,,,
2195,295355,70701800,"MICRO F MOP-18""",10,Weekly,2,,Monthly,,,,,
2196,300757,70701800,"MICRO F MOP-18""",470,Weekly,2,,Monthly,,,,,
2197,296918,70742400,WET MOP-LARGE,4,Weekly,2,,Monthly,,,,,
2198,301827,74880406,Mat-Logo-4x6        ,3,Weekly,2,,Monthly,,,,,
2199,299928,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,2,,Monthly,,,,,
2200,299944,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,2,,Monthly,,,,,
2201,312250,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,2,,Monthly,,,,,
2202,312250,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,2,,Monthly,,,,,
2203,299928,76280310,MAT-OXF GRY-MHL-3X10,4,Weekly,2,,Monthly,,,,,
2204,299928,76280406,MAT-OXF GRY-MHL-4X6,1,Weekly,2,,Monthly,,,,,
2205,301827,76280406,MAT-OXF GRY-MHL-4X6,2,Weekly,2,,Monthly,,,,,
2206,245341,87399025,MOP-WET-TUBE-MF-GR-L,35,Weekly,2,,Monthly,,,,,
2207,262225,87399025,MOP-WET-TUBE-MF-GR-L,25,Weekly,2,,Monthly,,,,,
2208,299928,87399025,MOP-WET-TUBE-MF-GR-L,30,Weekly,2,,Monthly,,,,,
2209,299944,87399025,MOP-WET-TUBE-MF-GR-L,10,Weekly,2,,Monthly,,,,,
2210,232978,94020000,BLANKET-BATH,10,Weekly,2,,Monthly,,,,,
2211,245341,94020000,BLANKET-BATH,60,Weekly,2,,Monthly,,,,,
2212,251567,94020000,BLANKET-BATH,80,Weekly,2,,Monthly,,,,,
2213,262225,94020000,BLANKET-BATH,80,Weekly,2,,Monthly,,,,,
2214,283677,94020000,BLANKET-BATH,20,Weekly,2,,Monthly,,,,,
2215,312249,94066690,Blanket-Thermal-Wht,40,Weekly,2,,Monthly,,,,,
2216,245341,94650000,Towel-Surgical      ,50,Weekly,2,,Monthly,,,,,
2217,251567,94650000,Towel-Surgical      ,50,Weekly,2,,Monthly,,,,,
2218,262225,94650000,Towel-Surgical      ,50,Weekly,2,,Monthly,,,,,
2219,245341,94740000,Sheet-Draw - Hosp,20,Weekly,2,,Monthly,,,,,
2220,245341,94790000,Sheet-Semi Fit Top,25,Weekly,2,,Monthly,,,,,
2221,262225,94790000,Sheet-Semi Fit Top,25,Weekly,2,,Monthly,,,,,
2222,245341,94910000,Pad-Incont-Hospital,20,Weekly,2,,Monthly,,,,,
2223,262225,95060000,Gown-Infant,10,Weekly,2,,Monthly,,,,,
2224,245341,95120000,GOWN-IV-PRINT,20,Weekly,2,,Monthly,,,,,
2225,262225,95120000,GOWN-IV-PRINT,30,Weekly,2,,Monthly,,,,,
2226,283677,95120000,GOWN-IV-PRINT,20,Weekly,2,,Monthly,,,,,
2227,232978,95150000,Gown-Patient-Print,20,Weekly,2,,Monthly,,,,,
2228,251567,95150000,Gown-Patient-Print,60,Weekly,2,,Monthly,,,,,
2229,312250,95150000,Gown-Patient-Print,10,Weekly,2,,Monthly,,,,,
2230,312252,95150000,Gown-Patient-Print,10,Weekly,2,,Monthly,,,,,
2231,319581,95150000,Gown-Patient-Print,60,Weekly,2,,Monthly,,,,,
2232,170751,1640000,APRON-BIB-POLY-BLACK,20,Weekly,3,,Monthly,,,,,
2233,237401,1640000,APRON-BIB-POLY-BLACK,20,Weekly,3,,Monthly,,,,,
2234,262746,1640000,APRON-BIB-POLY-BLACK,30,Weekly,3,,Monthly,,,,,
2235,264538,1640000,APRON-BIB-POLY-BLACK,20,Weekly,3,,Monthly,,,,,
2236,266275,1640000,APRON-BIB-POLY-BLACK,20,Weekly,3,,Monthly,,,,,
2237,311386,1640000,APRON-BIB-POLY-BLACK,5,Weekly,3,,Monthly,,,,,
2238,311996,1640000,APRON-BIB-POLY-BLACK,20,Weekly,3,,Monthly,,,,,
2239,315916,1640000,APRON-BIB-POLY-BLACK,10,Weekly,3,,Monthly,,,,,
2240,261874,1900000,APRON-BIB-POLY-RED,60,Weekly,3,,Monthly,,,,,
2241,262746,1900000,APRON-BIB-POLY-RED,15,Weekly,3,,Monthly,,,,,
2242,311098,1900000,APRON-BIB-POLY-RED,20,Weekly,3,,Monthly,,,,,
2243,170751,11100000,GRILL-PAD,5,Weekly,3,,Monthly,,,,,
2244,237401,11100000,GRILL-PAD,5,Weekly,3,,Monthly,,,,,
2245,262746,11100000,GRILL-PAD,17,Weekly,3,,Monthly,,,,,
2246,311996,11100000,GRILL-PAD,10,Weekly,3,,Monthly,,,,,
2247,170682,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,3,,Monthly,,,,,
2248,170751,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,3,,Monthly,,,,,
2249,237401,11281619,TOWEL-BARMOP-BLSTR,240,Weekly,3,,Monthly,,,,,
2250,261874,11281619,TOWEL-BARMOP-BLSTR,80,Weekly,3,,Monthly,,,,,
2251,262746,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
2252,264538,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
2253,266275,11281619,TOWEL-BARMOP-BLSTR,120,Weekly,3,,Monthly,,,,,
2254,270498,11281619,TOWEL-BARMOP-BLSTR,80,Weekly,3,,Monthly,,,,,
2255,294387,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
2256,300115,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
2257,309229,11281619,TOWEL-BARMOP-BLSTR,160,Weekly,3,,Monthly,,,,,
2258,311098,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,3,,Monthly,,,,,
2259,311386,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,3,,Monthly,,,,,
2260,311996,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
2261,313242,11281619,TOWEL-BARMOP-BLSTR,120,Weekly,3,,Monthly,,,,,
2262,315916,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,3,,Monthly,,,,,
2263,291461,11601837,TOWEL-FACE,5,Weekly,3,,Monthly,,,,,
2264,302099,11601837,TOWEL-FACE,160,Weekly,3,,Monthly,,,,,
2265,170682,11720000,Towel-Kitchen,50,Weekly,3,,Monthly,,,,,
2266,170751,11720000,Towel-Kitchen,40,Weekly,3,,Monthly,,,,,
2267,262746,11720000,Towel-Kitchen,75,Weekly,3,,Monthly,,,,,
2268,294387,11720000,Towel-Kitchen,75,Weekly,3,,Monthly,,,,,
2269,311098,11720000,Towel-Kitchen,40,Weekly,3,,Monthly,,,,,
2270,311386,11720000,Towel-Kitchen,40,Weekly,3,,Monthly,,,,,
2271,311996,11720000,Towel-Kitchen,75,Weekly,3,,Monthly,,,,,
2272,315916,11720000,Towel-Kitchen,50,Weekly,3,,Monthly,,,,,
2273,302099,40766615,SHEET-SNGL-DC-66X115,270,Weekly,3,,Monthly,,,,,
2274,302099,41340000,Towel-Bath-Jumbo,20,Weekly,3,,Monthly,,,,,
2275,237401,53505212,Cloth-P-White-54x120,5,Weekly,3,,Monthly,,,,,
2276,311386,53505252,Cloth-P-White-52x52 ,5,Weekly,3,,Monthly,,,,,
2277,237401,53508585,Cloth-P-White-85x85 ,20,Weekly,3,,Monthly,,,,,
2278,237401,56102020,NAPKIN-BLK SPUN POLY,100,Weekly,3,,Monthly,,,,,
2279,264538,56102020,NAPKIN-BLK SPUN POLY,400,Weekly,3,,Monthly,,,,,
2280,300115,56102020,NAPKIN-BLK SPUN POLY,300,Weekly,3,,Monthly,,,,,
2281,315916,56102020,NAPKIN-BLK SPUN POLY,500,Weekly,3,,Monthly,,,,,
2282,300115,56105212,Cl-Caravel-Blk-52120,5,Weekly,3,,Monthly,,,,,
2283,315916,56105252,CL-CARAVEL-BLK-52X52,10,Weekly,3,,Monthly,,,,,
2284,315916,56105272,TC-SIG-BLACK 52X72,30,Weekly,3,,Monthly,,,,,
2285,170682,56432020,Napkin-Caravl-Maroon,600,Weekly,3,,Monthly,,,,,
2286,311386,56502020,Napkin-Caravel-Navy,200,Weekly,3,,Monthly,,,,,
2287,311386,56652020,Napkin-Caravel-Red,300,Weekly,3,,Monthly,,,,,
2288,311996,56951822,NAP-BISTRO-BLK/STR,1000,Weekly,3,,Monthly,,,,,
2289,237401,70626000,Dust Mop-60 Untreate,1,Weekly,3,,Monthly,,,,,
2290,262746,70701800,"MICRO F MOP-18""",7,Weekly,3,,Monthly,,,,,
2291,306180,74000406,Mat-Graphic-4x6,1,Weekly,3,,Monthly,,,,,
2292,291461,76060304,MAT-NY/RB-CH RED-3X4,1,Weekly,3,,Monthly,,,,,
2293,262746,76065304,MAT-SUC BACK 3X4 RED,2,Weekly,3,,Monthly,,,,,
2294,262746,76065406,MAT-4X6 MEGAHOLD RED,1,Weekly,3,,Monthly,,,,,
2295,311098,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,3,,Monthly,,,,,
2296,306180,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,3,,Monthly,,,,,
2297,306180,76080406,MAT-NY/RB-OX GRY-4X6,5,Weekly,3,,Monthly,,,,,
2298,261874,87392023,MOP-WET-TUBE-MF-BL-L,8,Weekly,3,,Monthly,,,,,
2299,237401,87399023,MOP-WET-TUBE-MF-BL-L,7,Weekly,3,,Monthly,,,,,
2300,294387,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,3,,Monthly,,,,,
2301,313242,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,3,,Monthly,,,,,
2302,311996,87399050,CLTH-MF-AP-GRN-16,100,Weekly,3,,Monthly,,,,,
2303,302099,94030000,Hosp-Blkt-Flnhb-Sand,10,Weekly,3,,Monthly,,,,,
2304,291461,94066690,Blanket-Thermal-Wht,5,Weekly,3,,Monthly,,,,,
2305,302099,94890000,Cape-Mammography,50,Weekly,3,,Monthly,,,,,
2306,291461,95150000,Gown-Patient-Print,15,Weekly,3,,Monthly,,,,,
2307,302099,95150000,Gown-Patient-Print,80,Weekly,3,,Monthly,,,,,
2308,302099,95170000,Plus Gown,10,Weekly,3,,Monthly,,,,,
2309,171559,97220000,Shirts           Cog,52,Weekly,3,,Monthly,,,,,
2310,171559,97680000,Blouse           Cog,61,Weekly,3,,Monthly,,,,,
2311,171559,97739900,Apron-In&Out     Cog,40,Weekly,3,,Monthly,,,,,
2312,283880,440000,Service Charge      ,1,Weekly,4,,Monthly,,,,,
2313,171025,1640000,APRON-BIB-POLY-BLACK,5,Weekly,4,,Monthly,,,,,
2314,257728,1640000,APRON-BIB-POLY-BLACK,15,Weekly,4,,Monthly,,,,,
2315,293030,1640000,APRON-BIB-POLY-BLACK,8,Weekly,4,,Monthly,,,,,
2316,295559,1640000,APRON-BIB-POLY-BLACK,15,Weekly,4,,Monthly,,,,,
2317,295660,1640000,APRON-BIB-POLY-BLACK,20,Weekly,4,,Monthly,,,,,
2318,299791,1640000,APRON-BIB-POLY-BLACK,20,Weekly,4,,Monthly,,,,,
2319,311388,1640000,APRON-BIB-POLY-BLACK,50,Weekly,4,,Monthly,,,,,
2320,314154,1640000,APRON-BIB-POLY-BLACK,20,Weekly,4,,Monthly,,,,,
2321,279145,11100000,GRILL-PAD,4,Weekly,4,,Monthly,,,,,
2322,293030,11100000,GRILL-PAD,10,Weekly,4,,Monthly,,,,,
2323,295412,11100000,GRILL-PAD,7,Weekly,4,,Monthly,,,,,
2324,295559,11100000,GRILL-PAD,25,Weekly,4,,Monthly,,,,,
2325,299791,11100000,GRILL-PAD,20,Weekly,4,,Monthly,,,,,
2326,171025,11281619,TOWEL-BARMOP-BLSTR,50,Weekly,4,,Monthly,,,,,
2327,257728,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,4,,Monthly,,,,,
2328,269499,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,4,,Monthly,,,,,
2329,276258,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,4,,Monthly,,,,,
2330,279145,11281619,TOWEL-BARMOP-BLSTR,50,Weekly,4,,Monthly,,,,,
2331,293030,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,4,,Monthly,,,,,
2332,295412,11281619,TOWEL-BARMOP-BLSTR,10,Weekly,4,,Monthly,,,,,
2333,295559,11281619,TOWEL-BARMOP-BLSTR,30,Weekly,4,,Monthly,,,,,
2334,295660,11281619,TOWEL-BARMOP-BLSTR,50,Weekly,4,,Monthly,,,,,
2335,298036,11281619,TOWEL-BARMOP-BLSTR,30,Weekly,4,,Monthly,,,,,
2336,299791,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,4,,Monthly,,,,,
2337,300441,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,4,,Monthly,,,,,
2338,311388,11281619,TOWEL-BARMOP-BLSTR,160,Weekly,4,,Monthly,,,,,
2339,314154,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,4,,Monthly,,,,,
2340,278198,11601837,TOWEL-FACE,80,Weekly,4,,Monthly,,,,,
2341,278200,11601837,TOWEL-FACE,120,Weekly,4,,Monthly,,,,,
2342,298036,11601837,TOWEL-FACE,200,Weekly,4,,Monthly,,,,,
2343,315787,11601837,TOWEL-FACE,40,Weekly,4,,Monthly,,,,,
2344,295412,11720000,Towel-Kitchen,40,Weekly,4,,Monthly,,,,,
2345,299791,11720000,Towel-Kitchen,40,Weekly,4,,Monthly,,,,,
2346,300441,11720000,Towel-Kitchen,50,Weekly,4,,Monthly,,,,,
2347,311388,11720000,Towel-Kitchen,200,Weekly,4,,Monthly,,,,,
2348,257727,11920000,Towel-Steam-Bar,80,Weekly,4,,Monthly,,,,,
2349,279814,11920000,Towel-Steam-Bar,100,Weekly,4,,Monthly,,,,,
2350,322234,14200002,Twl-Micro-Grn-15x16 ,50,Weekly,4,,Monthly,,,,,
2351,278198,40304234,SLIP-P-42X36,40,Weekly,4,,Monthly,,,,,
2352,278200,40304234,SLIP-P-42X36,120,Weekly,4,,Monthly,,,,,
2353,298036,40304234,SLIP-P-42X36,10,Weekly,4,,Monthly,,,,,
2354,315787,40304234,SLIP-P-42X36,20,Weekly,4,,Monthly,,,,,
2355,278198,40766615,SHEET-SNGL-DC-66X115,40,Weekly,4,,Monthly,,,,,
2356,315787,40766615,SHEET-SNGL-DC-66X115,20,Weekly,4,,Monthly,,,,,
2357,311388,56652020,Napkin-Caravel-Red,490,Weekly,4,,Monthly,,,,,
2358,322234,70423600,DUST MOP-LARGE,1,Weekly,4,,Monthly,,,,,
2359,257727,70622400,Dust Mop-24 Untreate,1,Weekly,4,,Monthly,,,,,
2360,279814,70622400,Dust Mop-24 Untreate,2,Weekly,4,,Monthly,,,,,
2361,295559,70622400,Dust Mop-24 Untreate,1,Weekly,4,,Monthly,,,,,
2362,257727,70626000,Dust Mop-60 Untreate,2,Weekly,4,,Monthly,,,,,
2363,279814,70626000,Dust Mop-60 Untreate,2,Weekly,4,,Monthly,,,,,
2364,257727,70701800,"MICRO F MOP-18""",5,Weekly,4,,Monthly,,,,,
2365,314154,74000406,Mat-Graphic-4x6,1,Weekly,4,,Monthly,,,,,
2366,322234,74000406,Mat-Graphic-4x6,3,Weekly,4,,Monthly,,,,,
2367,171025,76070304,MAT-NY/RB-HNYCMB-3X4,1,Weekly,4,,Monthly,,,,,
2368,279814,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,4,,Monthly,,,,,
2369,295412,76080304,MAT-NY/RB-OX GRY-3X4,4,Weekly,4,,Monthly,,,,,
2370,299791,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,4,,Monthly,,,,,
2371,314154,76080304,MAT-NY/RB-OX GRY-3X4,4,Weekly,4,,Monthly,,,,,
2372,299791,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,4,,Monthly,,,,,
2373,300441,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
2374,314154,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
2375,315031,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
2376,322234,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
2377,257728,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,4,,Monthly,,,,,
2378,269499,76080406,MAT-NY/RB-OX GRY-4X6,7,Weekly,4,,Monthly,,,,,
2379,279814,76080406,MAT-NY/RB-OX GRY-4X6,4,Weekly,4,,Monthly,,,,,
2380,295559,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,4,,Monthly,,,,,
2381,299791,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,4,,Monthly,,,,,
2382,300441,76080406,MAT-NY/RB-OX GRY-4X6,3,Weekly,4,,Monthly,,,,,
2383,315031,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,4,,Monthly,,,,,
2384,293030,87392023,MOP-WET-TUBE-MF-BL-L,3,Weekly,4,,Monthly,,,,,
2385,298364,87392121,MOP-WET-MF-FL-RD-24I,7,Weekly,4,,Monthly,,,,,
2386,257727,87399023,MOP-WET-TUBE-MF-BL-L,5,Weekly,4,,Monthly,,,,,
2387,269499,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,4,,Monthly,,,,,
2388,276258,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,4,,Monthly,,,,,
2389,279145,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,4,,Monthly,,,,,
2390,279814,87399023,MOP-WET-TUBE-MF-BL-L,3,Weekly,4,,Monthly,,,,,
2391,299791,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,4,,Monthly,,,,,
2392,311388,87399023,MOP-WET-TUBE-MF-BL-L,4,Weekly,4,,Monthly,,,,,
2393,257727,87399050,CLTH-MF-AP-GRN-16,60,Weekly,4,,Monthly,,,,,
2394,298364,97220000,Shirts           Cog,66,Weekly,4,,Monthly,,,,,
2395,298364,97680000,Blouse           Cog,69,Weekly,4,,Monthly,,,,,
2396,298364,97739900,Apron-In&Out     Cog,66,Weekly,4,,Monthly,,,,,
2397,311388,99840000,Laundry Bag-Pvc-Blue,6,Weekly,4,,Monthly,,,,,
2398,266273,1640000,APRON-BIB-POLY-BLACK,60,Weekly,1,,Monthly,,,,,
2399,292840,1640000,APRON-BIB-POLY-BLACK,40,Weekly,1,,Monthly,,,,,
2400,300944,1640000,APRON-BIB-POLY-BLACK,20,Weekly,1,,Monthly,,,,,
2401,315177,1640000,APRON-BIB-POLY-BLACK,25,Weekly,1,,Monthly,,,,,
2402,320399,1640000,APRON-BIB-POLY-BLACK,40,Weekly,1,,Monthly,,,,,
2403,312245,7244000,Hyperbaric-Pat-Gown,12,Weekly,1,,Monthly,,,,,
2404,312245,7244234,Hyperbaric-Plw Slip,40,Weekly,1,,Monthly,,,,,
2405,312245,7246604,Hyperbaric-Twin Sht,30,Weekly,1,,Monthly,,,,,
2406,312245,7247090,Hyperbaric-Bath Blnk,30,Weekly,1,,Monthly,,,,,
2407,292840,11100000,GRILL-PAD,20,Weekly,1,,Monthly,,,,,
2408,315177,11100000,GRILL-PAD,20,Weekly,1,,Monthly,,,,,
2409,237339,11281619,TOWEL-BARMOP-BLSTR,10,Weekly,1,,Monthly,,,,,
2410,266273,11281619,TOWEL-BARMOP-BLSTR,250,Weekly,1,,Monthly,,,,,
2411,292840,11281619,TOWEL-BARMOP-BLSTR,160,Weekly,1,,Monthly,,,,,
2412,300986,11281619,TOWEL-BARMOP-BLSTR,140,Weekly,1,,Monthly,,,,,
2413,315177,11281619,TOWEL-BARMOP-BLSTR,200,Weekly,1,,Monthly,,,,,
2414,320399,11281619,TOWEL-BARMOP-BLSTR,120,Weekly,1,,Monthly,,,,,
2415,312244,11601837,TOWEL-FACE,20,Weekly,1,,Monthly,,,,,
2416,292840,11720000,Towel-Kitchen,175,Weekly,1,,Monthly,,,,,
2417,300944,11720000,Towel-Kitchen,150,Weekly,1,,Monthly,,,,,
2418,315177,11720000,Towel-Kitchen,50,Weekly,1,,Monthly,,,,,
2419,313443,12221818,Towel-Shop-Blue,50,Weekly,1,,Monthly,,,,,
2420,186872,12240000,Towel-Shop-Dyed,75,Weekly,1,,Monthly,,,,,
2421,239679,12240000,Towel-Shop-Dyed,500,Weekly,1,,Monthly,,,,,
2422,272957,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
2423,288480,12240000,Towel-Shop-Dyed,100,Weekly,1,,Monthly,,,,,
2424,293300,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
2425,316073,12240000,Towel-Shop-Dyed,100,Weekly,1,,Monthly,,,,,
2426,316481,12240000,Towel-Shop-Dyed,300,Weekly,1,,Monthly,,,,,
2427,316738,12240000,Towel-Shop-Dyed,100,Weekly,1,,Monthly,,,,,
2428,239678,12940000,COVER-FENDER-AUTO,6,Weekly,1,,Monthly,,,,,
2429,288480,12940000,COVER-FENDER-AUTO,2,Weekly,1,,Monthly,,,,,
2430,316073,12940000,COVER-FENDER-AUTO,2,Weekly,1,,Monthly,,,,,
2431,316481,12940000,COVER-FENDER-AUTO,8,Weekly,1,,Monthly,,,,,
2432,312244,41340000,Towel-Bath-Jumbo,20,Weekly,1,,Monthly,,,,,
2433,316481,41720000,Towel-School-Yellow,50,Weekly,1,,Monthly,,,,,
2434,312244,41820000,WASH CLOTH,20,Weekly,1,,Monthly,,,,,
2435,312245,41820000,WASH CLOTH,20,Weekly,1,,Monthly,,,,,
2436,315177,56902020,NAPKIN-WHT SPUN POLY,10,Weekly,1,,Monthly,,,,,
2437,316481,70423600,DUST MOP-LARGE,2,Weekly,1,,Monthly,,,,,
2438,315177,70424200,"DUST MOP-42""-GREEN",2,Weekly,1,,Monthly,,,,,
2439,186872,70622400,Dust Mop-24 Untreate,1,Weekly,1,,Monthly,,,,,
